timestamp,warehouseid,itemtype,itemid,regionid,currentstock
2023-04-28,2,row,10,3,210
2023-04-28,2,product,12,2,178
2023-04-28,2,product,17,3,73
2023-04-28,2,product,29,1,184
2023-04-28,2,row,38,3,237
2023-04-28,3,row,24,4,148
2023-04-28,4,row,8,2,189
2023-04-28,4,row,46,1,199
2023-04-28,5,row,35,1,99
2023-04-28,5,row,42,1,86
2023-04-28,5,row,44,2,118
2023-04-29,1,row,22,1,129
2023-04-29,2,product,9,4,131
2023-04-29,2,row,15,2,203
2023-04-29,2,product,25,1,135
2023-04-29,2,row,34,1,272
2023-04-29,3,product,15,4,172
2023-04-29,4,row,7,2,165
2023-04-29,4,row,20,3,224
2023-04-29,4,product,26,4,111
2023-04-29,4,product,36,4,113
2023-04-29,5,row,3,3,96
2023-04-29,5,product,9,4,100
2023-04-29,5,product,35,3,96
2023-04-29,5,row,37,3,91
2023-04-30,1,row,4,4,150
2023-04-30,1,product,46,4,143
2023-04-30,1,row,50,3,134
2023-04-30,2,product,23,3,91
2023-04-30,2,product,30,1,135
2023-04-30,3,row,11,3,215
2023-04-30,3,row,15,4,167
2023-04-30,3,product,24,3,173
2023-04-30,3,product,24,4,120
2023-04-30,3,row,29,2,170
2023-04-30,4,row,41,4,48
2023-04-30,5,product,5,2,144
2023-04-30,5,row,40,1,139
2023-04-30,5,row,42,1,78
2023-05-01,1,row,48,3,272
2023-05-01,2,row,6,4,63
2023-05-01,2,product,19,4,99
2023-05-01,2,product,19,1,132
2023-05-01,2,row,24,1,242
2023-05-01,2,product,31,3,166
2023-05-01,2,product,39,3,234
2023-05-01,3,row,3,2,79
2023-05-01,3,product,17,1,86
2023-05-01,3,row,46,1,216
2023-05-01,4,product,15,3,293
2023-05-01,4,product,50,3,106
2023-05-01,5,row,8,2,217
2023-05-01,5,product,26,3,156
2023-05-02,1,product,17,2,59
2023-05-02,1,row,30,1,183
2023-05-02,1,product,36,2,147
2023-05-02,1,row,49,2,51
2023-05-02,2,product,8,1,280
2023-05-02,2,row,10,2,152
2023-05-02,2,product,11,1,261
2023-05-02,2,product,13,3,221
2023-05-02,2,product,25,4,100
2023-05-02,2,row,42,2,64
2023-05-02,3,row,50,4,77
2023-05-02,4,product,29,1,230
2023-05-02,5,product,7,1,244
2023-05-02,5,row,31,1,168
2023-05-03,1,row,2,1,200
2023-05-03,1,row,3,2,66
2023-05-03,1,product,32,4,199
2023-05-03,2,product,8,2,194
2023-05-03,2,row,19,2,87
2023-05-03,2,row,33,4,100
2023-05-03,3,row,6,2,95
2023-05-03,3,product,42,3,75
2023-05-03,4,row,17,2,58
2023-05-03,4,product,24,4,152
2023-05-03,4,product,35,4,74
2023-05-03,4,row,43,2,163
2023-05-03,4,row,45,4,196
2023-05-03,5,product,7,1,214
2023-05-04,1,product,10,4,116
2023-05-04,1,product,37,1,97
2023-05-04,1,row,49,2,60
2023-05-04,2,product,43,1,252
2023-05-04,3,row,20,2,189
2023-05-04,3,product,44,4,112
2023-05-04,3,product,50,2,96
2023-05-04,4,row,2,3,216
2023-05-04,4,row,21,1,106
2023-05-04,4,row,36,2,124
2023-05-04,4,product,48,2,190
2023-05-04,5,row,1,1,201
2023-05-04,5,product,39,4,143
2023-05-04,5,product,50,1,124
2023-05-05,1,product,12,1,236
2023-05-05,1,product,28,3,122
2023-05-05,2,row,18,3,166
2023-05-05,2,product,25,1,165
2023-05-05,2,product,38,2,203
2023-05-05,2,row,45,1,274
2023-05-05,3,row,2,1,228
2023-05-05,3,product,6,3,97
2023-05-05,3,product,6,1,121
2023-05-05,3,row,24,3,199
2023-05-05,4,product,9,3,202
2023-05-05,4,product,19,2,95
2023-05-05,4,product,37,4,60
2023-05-05,5,row,21,1,109
2023-05-06,1,product,15,2,219
2023-05-06,1,product,16,3,130
2023-05-06,1,row,17,2,42
2023-05-06,1,product,24,3,151
2023-05-06,1,product,32,3,222
2023-05-06,2,product,10,1,189
2023-05-06,3,row,19,3,114
2023-05-06,4,product,5,3,166
2023-05-06,4,product,8,3,205
2023-05-06,4,product,49,2,67
2023-05-06,5,row,23,2,70
2023-05-06,5,row,36,2,130
2023-05-06,5,row,40,2,131
2023-05-06,5,row,49,1,87
2023-05-07,1,product,15,1,277
2023-05-07,1,row,21,2,75
2023-05-07,1,product,49,1,71
2023-05-07,2,row,19,2,89
2023-05-07,3,product,4,4,141
2023-05-07,3,row,12,4,133
2023-05-07,3,product,26,2,121
2023-05-07,4,row,12,3,178
2023-05-07,4,row,14,2,191
2023-05-07,4,row,15,3,326
2023-05-07,4,product,35,2,66
2023-05-07,4,row,48,3,178
2023-05-07,5,product,31,3,154
2023-05-07,5,row,47,1,221
2023-05-08,1,product,20,3,268
2023-05-08,1,row,22,4,106
2023-05-08,1,product,29,3,177
2023-05-08,1,row,33,4,108
2023-05-08,2,product,47,2,124
2023-05-08,3,row,10,2,173
2023-05-08,3,row,13,1,232
2023-05-08,3,product,13,4,180
2023-05-08,3,product,26,2,125
2023-05-08,4,product,24,2,155
2023-05-08,4,product,31,4,100
2023-05-08,4,row,35,3,102
2023-05-08,5,row,21,3,104
2023-05-08,5,product,45,1,249
2023-05-09,1,row,28,4,88
2023-05-09,1,row,50,2,106
2023-05-09,2,product,17,2,53
2023-05-09,2,row,31,3,199
2023-05-09,2,row,35,3,96
2023-05-09,2,product,44,1,152
2023-05-09,3,product,1,4,168
2023-05-09,3,row,4,3,229
2023-05-09,3,row,46,1,208
2023-05-09,4,row,2,3,195
2023-05-09,4,row,14,2,225
2023-05-09,4,row,30,3,133
2023-05-09,5,row,27,1,102
2023-05-09,5,product,39,1,201
2023-05-10,1,row,16,3,154
2023-05-10,1,product,39,3,180
2023-05-10,2,product,7,4,168
2023-05-10,2,row,12,2,143
2023-05-10,2,row,28,1,146
2023-05-10,2,product,33,3,140
2023-05-10,2,row,48,3,218
2023-05-10,3,row,38,4,193
2023-05-10,4,row,5,3,168
2023-05-10,4,product,11,4,138
2023-05-10,5,product,20,2,210
2023-05-10,5,row,28,4,100
2023-05-10,5,product,34,4,213
2023-05-10,5,row,46,2,174
2023-05-11,1,row,35,3,108
2023-05-11,2,row,4,4,149
2023-05-11,2,product,16,4,97
2023-05-11,3,row,2,4,155
2023-05-11,3,product,20,4,159
2023-05-11,4,row,8,4,179
2023-05-11,4,product,34,3,273
2023-05-11,4,row,37,3,96
2023-05-11,5,product,3,1,112
2023-05-11,5,row,5,1,169
2023-05-11,5,product,8,1,208
2023-05-11,5,product,21,2,87
2023-05-11,5,row,22,3,161
2023-05-11,5,product,49,1,84
2023-05-12,1,row,11,2,195
2023-05-12,1,row,23,4,81
2023-05-12,1,row,47,4,152
2023-05-12,2,row,7,1,213
2023-05-12,2,product,19,1,140
2023-05-12,2,product,19,4,77
2023-05-12,3,product,17,3,66
2023-05-12,3,row,20,1,252
2023-05-12,4,product,1,4,132
2023-05-12,4,product,24,3,204
2023-05-12,5,product,2,4,124
2023-05-12,5,row,5,4,124
2023-05-12,5,product,38,2,231
2023-05-12,5,product,48,1,223
2023-05-13,1,row,34,3,234
2023-05-13,1,row,49,3,79
2023-05-13,2,row,6,1,103
2023-05-13,2,product,15,2,205
2023-05-13,4,row,7,4,130
2023-05-13,4,product,10,3,187
2023-05-13,4,product,42,4,61
2023-05-13,5,product,9,2,116
2023-05-13,5,product,26,3,122
2023-05-13,5,row,29,4,131
2023-05-13,5,row,34,1,299
2023-05-13,5,product,39,4,141
2023-05-13,5,row,48,3,182
2023-05-13,5,product,49,3,71
2023-05-14,1,row,3,1,82
2023-05-14,1,row,17,2,52
2023-05-14,1,product,17,3,62
2023-05-14,1,product,39,2,142
2023-05-14,2,row,2,1,193
2023-05-14,2,row,17,4,48
2023-05-14,2,row,33,2,110
2023-05-14,3,product,15,1,264
2023-05-14,3,product,21,4,54
2023-05-14,3,row,46,1,164
2023-05-14,4,product,1,1,187
2023-05-14,4,product,28,2,93
2023-05-14,5,product,3,4,56
2023-05-14,5,row,49,2,49
2023-05-15,1,product,3,3,81
2023-05-15,1,row,24,4,139
2023-05-15,1,row,25,3,171
2023-05-15,1,product,30,1,152
2023-05-15,2,product,28,1,159
2023-05-15,2,product,31,4,113
2023-05-15,2,row,39,2,171
2023-05-15,2,product,41,1,96
2023-05-15,2,product,49,2,72
2023-05-15,3,product,21,4,69
2023-05-15,3,product,21,1,105
2023-05-15,3,product,34,4,226
2023-05-15,4,product,24,2,151
2023-05-15,5,product,50,2,105
2023-05-16,1,row,17,1,70
2023-05-16,1,row,33,1,151
2023-05-16,2,row,30,3,137
2023-05-16,2,row,31,4,113
2023-05-16,2,row,43,3,177
2023-05-16,3,product,6,4,81
2023-05-16,3,row,28,1,188
2023-05-16,3,row,38,1,306
2023-05-16,3,row,50,4,80
2023-05-16,4,product,43,1,223
2023-05-16,5,row,12,4,134
2023-05-16,5,row,19,4,99
2023-05-16,5,row,32,2,180
2023-05-16,5,row,44,1,158
2023-05-17,1,row,35,4,73
2023-05-17,1,product,44,1,144
2023-05-17,2,product,38,1,307
2023-05-17,3,row,9,3,143
2023-05-17,3,row,10,2,126
2023-05-17,3,product,20,4,156
2023-05-17,3,product,24,1,235
2023-05-17,3,row,46,4,113
2023-05-17,3,row,47,3,189
2023-05-17,4,product,25,2,113
2023-05-17,4,row,33,1,147
2023-05-17,4,product,40,1,146
2023-05-17,5,row,9,1,171
2023-05-17,5,product,23,4,68
2023-05-18,1,row,22,4,125
2023-05-18,2,row,2,4,147
2023-05-18,2,product,24,3,179
2023-05-18,3,row,9,1,205
2023-05-18,3,row,16,4,104
2023-05-18,3,row,21,2,84
2023-05-18,3,product,29,1,210
2023-05-18,4,product,38,1,273
2023-05-18,5,row,1,3,232
2023-05-18,5,row,4,2,146
2023-05-18,5,row,14,2,253
2023-05-18,5,row,15,2,241
2023-05-18,5,row,39,4,148
2023-05-18,5,row,47,2,181
2023-05-19,1,product,6,2,79
2023-05-19,1,product,17,2,49
2023-05-19,1,product,27,2,64
2023-05-19,1,row,44,3,143
2023-05-19,2,row,8,3,242
2023-05-19,3,product,20,3,261
2023-05-19,3,product,36,4,119
2023-05-19,3,product,37,2,89
2023-05-19,3,row,39,2,157
2023-05-19,3,product,42,1,103
2023-05-19,3,row,50,4,92
2023-05-19,4,row,3,2,77
2023-05-19,5,product,5,3,170
2023-05-19,5,product,30,3,163
2023-05-20,1,product,24,2,127
2023-05-20,1,row,33,2,94
2023-05-20,1,row,39,4,93
2023-05-20,2,product,18,2,138
2023-05-20,2,row,30,2,78
2023-05-20,2,product,45,1,248
2023-05-20,3,row,13,1,232
2023-05-20,3,row,23,3,81
2023-05-20,4,row,38,1,216
2023-05-20,5,product,4,1,193
2023-05-20,5,product,7,3,197
2023-05-20,5,row,19,2,71
2023-05-20,5,product,24,4,90
2023-05-20,5,row,42,3,71
2023-05-21,1,row,1,1,180
2023-05-21,1,row,15,3,243
2023-05-21,1,product,28,1,149
2023-05-21,1,product,36,1,179
2023-05-21,2,row,17,1,59
2023-05-21,3,row,9,3,162
2023-05-21,3,row,34,4,131
2023-05-21,4,row,6,4,64
2023-05-21,4,row,15,3,261
2023-05-21,4,product,16,2,93
2023-05-21,4,row,47,3,170
2023-05-21,5,product,20,1,238
2023-05-21,5,row,29,4,132
2023-05-21,5,product,47,3,160
2023-05-22,1,row,15,3,281
2023-05-22,1,row,17,3,63
2023-05-22,1,product,18,3,182
2023-05-22,1,product,45,1,315
2023-05-22,1,product,50,4,79
2023-05-22,2,row,25,2,97
2023-05-22,3,row,7,4,176
2023-05-22,3,row,11,2,218
2023-05-22,3,product,17,1,75
2023-05-22,4,product,15,4,198
2023-05-22,4,row,30,4,113
2023-05-22,4,product,42,3,93
2023-05-22,5,product,40,2,121
2023-05-22,5,row,45,1,290
2023-05-23,1,row,12,3,213
2023-05-23,1,row,14,1,213
2023-05-23,1,product,19,3,115
2023-05-23,1,row,29,4,173
2023-05-23,2,product,8,2,163
2023-05-23,2,product,11,3,231
2023-05-23,2,product,20,2,184
2023-05-23,3,row,6,3,84
2023-05-23,3,row,15,2,238
2023-05-23,4,product,18,2,128
2023-05-23,4,row,20,2,234
2023-05-23,4,row,40,2,121
2023-05-23,4,product,49,4,59
2023-05-23,5,row,31,3,116
2023-05-24,1,row,13,3,195
2023-05-24,1,product,16,3,129
2023-05-24,1,product,20,4,173
2023-05-24,1,product,24,4,132
2023-05-24,2,product,23,3,88
2023-05-24,2,row,29,4,144
2023-05-24,3,row,3,4,67
2023-05-24,3,row,19,1,134
2023-05-24,3,row,24,2,151
2023-05-24,3,row,27,4,55
2023-05-24,3,row,34,3,272
2023-05-24,4,row,28,4,97
2023-05-24,4,row,32,2,196
2023-05-24,4,row,39,1,210
2023-05-25,1,row,4,2,189
2023-05-25,1,row,45,2,221
2023-05-25,2,product,8,4,120
2023-05-25,2,row,15,2,198
2023-05-25,3,row,24,4,125
2023-05-25,3,row,24,1,229
2023-05-25,3,product,40,1,141
2023-05-25,3,row,43,1,205
2023-05-25,4,row,5,2,147
2023-05-25,4,row,38,3,247
2023-05-25,4,product,39,4,150
2023-05-25,5,product,2,3,160
2023-05-25,5,product,6,1,91
2023-05-25,5,product,46,3,148
2023-05-26,1,row,9,4,110
2023-05-26,1,row,28,4,100
2023-05-26,2,row,7,3,212
2023-05-26,2,row,18,3,169
2023-05-26,2,row,31,4,111
2023-05-26,3,product,11,3,209
2023-05-26,3,product,13,1,200
2023-05-26,3,row,21,2,79
2023-05-26,3,row,29,2,201
2023-05-26,3,row,50,4,88
2023-05-26,4,product,5,3,168
2023-05-26,4,product,29,3,200
2023-05-26,4,row,43,4,120
2023-05-26,5,product,17,3,70
2023-05-27,1,product,15,4,169
2023-05-27,1,row,16,3,142
2023-05-27,2,row,3,3,78
2023-05-27,2,row,31,4,107
2023-05-27,2,row,46,2,128
2023-05-27,2,row,47,4,122
2023-05-27,3,row,13,2,154
2023-05-27,3,row,18,1,187
2023-05-27,4,product,5,4,101
2023-05-27,4,row,6,3,82
2023-05-27,4,row,23,2,65
2023-05-27,4,product,42,3,73
2023-05-27,5,product,32,3,214
2023-05-27,5,row,34,4,144
2023-05-28,1,product,20,3,220
2023-05-28,1,product,37,4,57
2023-05-28,2,product,29,3,154
2023-05-28,2,product,32,3,200
2023-05-28,3,row,4,3,182
2023-05-28,3,row,29,4,144
2023-05-28,3,product,36,3,144
2023-05-28,3,product,47,2,149
2023-05-28,4,product,4,4,125
2023-05-28,4,product,20,4,151
2023-05-28,5,row,28,1,139
2023-05-28,5,product,30,4,94
2023-05-28,5,row,36,3,151
2023-05-28,5,product,43,1,192
2023-05-29,1,row,32,3,250
2023-05-29,1,row,38,1,250
2023-05-29,2,product,5,4,110
2023-05-29,2,product,45,4,152
2023-05-29,4,product,11,2,190
2023-05-29,4,product,13,3,206
2023-05-29,4,row,15,4,174
2023-05-29,4,product,28,3,124
2023-05-29,4,product,29,2,171
2023-05-29,4,product,44,1,135
2023-05-29,5,product,12,4,144
2023-05-29,5,product,15,1,224
2023-05-29,5,product,46,3,192
2023-05-29,5,row,47,3,163
2023-05-30,1,product,3,4,59
2023-05-30,1,product,9,4,105
2023-05-30,1,row,19,1,135
2023-05-30,1,product,28,3,138
2023-05-30,1,product,28,2,110
2023-05-30,2,product,7,1,205
2023-05-30,2,product,29,4,144
2023-05-30,2,product,39,3,129
2023-05-30,2,product,50,4,73
2023-05-30,3,product,33,3,152
2023-05-30,3,row,45,2,207
2023-05-30,3,product,49,1,80
2023-05-30,5,product,7,1,194
2023-05-30,5,product,19,1,126
2023-05-31,1,product,6,1,98
2023-05-31,1,product,17,2,58
2023-05-31,2,row,17,1,75
2023-05-31,2,row,36,2,117
2023-05-31,2,row,49,2,67
2023-05-31,3,product,2,1,201
2023-05-31,3,product,29,1,244
2023-05-31,3,row,39,4,117
2023-05-31,3,row,49,4,56
2023-05-31,4,product,9,4,140
2023-05-31,4,row,19,2,90
2023-05-31,4,row,34,1,220
2023-05-31,4,product,43,4,128
2023-05-31,5,product,28,2,106
2023-06-01,1,row,40,2,80
2023-06-01,2,product,34,1,236
2023-06-01,2,product,40,3,129
2023-06-01,2,row,48,1,271
2023-06-01,3,product,3,4,56
2023-06-01,4,row,24,3,196
2023-06-01,4,product,31,4,112
2023-06-01,4,row,34,4,158
2023-06-01,5,row,2,4,132
2023-06-01,5,product,2,1,214
2023-06-01,5,row,7,1,216
2023-06-01,5,product,25,4,72
2023-06-01,5,product,28,3,123
2023-06-01,5,row,44,4,103
2023-06-02,1,product,26,3,149
2023-06-02,1,row,32,1,267
2023-06-02,2,row,10,1,200
2023-06-02,2,product,17,3,73
2023-06-02,2,row,27,1,91
2023-06-02,2,product,40,1,164
2023-06-02,4,row,20,1,174
2023-06-02,4,product,24,4,131
2023-06-02,4,product,30,2,112
2023-06-02,4,row,30,3,146
2023-06-02,4,row,41,3,88
2023-06-02,5,product,4,3,236
2023-06-02,5,row,15,4,172
2023-06-02,5,row,22,3,169
2023-06-03,1,product,3,2,68
2023-06-03,1,product,4,3,175
2023-06-03,2,product,39,1,166
2023-06-03,3,row,4,3,187
2023-06-03,3,product,33,2,95
2023-06-03,3,row,35,4,57
2023-06-03,3,product,37,2,65
2023-06-03,3,row,48,1,186
2023-06-03,4,product,23,3,87
2023-06-03,4,row,35,3,80
2023-06-03,5,row,7,4,149
2023-06-03,5,row,7,4,137
2023-06-03,5,row,46,1,180
2023-06-03,5,product,50,2,73
2023-06-04,1,product,14,1,240
2023-06-04,1,row,21,3,85
2023-06-04,1,row,28,2,98
2023-06-04,1,product,36,1,158
2023-06-04,2,row,2,4,126
2023-06-04,2,row,13,2,151
2023-06-04,2,product,26,4,110
2023-06-04,2,row,35,4,66
2023-06-04,2,product,40,2,102
2023-06-04,2,row,49,2,64
2023-06-04,3,product,35,4,60
2023-06-04,4,row,4,2,136
2023-06-04,5,row,7,1,222
2023-06-04,5,product,17,3,49
2023-06-05,1,row,5,2,107
2023-06-05,1,product,22,3,161
2023-06-05,2,product,17,2,54
2023-06-05,2,product,48,2,162
2023-06-05,3,product,21,4,72
2023-06-05,3,row,26,4,104
2023-06-05,4,product,6,1,81
2023-06-05,4,row,45,4,128
2023-06-05,4,row,47,3,168
2023-06-05,5,row,19,3,110
2023-06-05,5,product,31,3,136
2023-06-05,5,row,31,4,100
2023-06-05,5,row,34,2,210
2023-06-05,5,product,49,4,50
2023-06-06,1,product,29,2,153
2023-06-06,1,row,29,1,204
2023-06-06,2,product,8,3,210
2023-06-06,2,row,9,2,121
2023-06-06,2,product,11,4,169
2023-06-06,2,product,12,2,174
2023-06-06,2,row,22,2,111
2023-06-06,2,product,23,2,87
2023-06-06,3,product,16,4,93
2023-06-06,3,product,27,2,72
2023-06-06,3,row,37,4,61
2023-06-06,3,row,47,1,225
2023-06-06,4,row,3,3,70
2023-06-06,4,row,29,1,208
2023-06-07,1,row,42,1,81
2023-06-07,2,product,26,1,169
2023-06-07,2,row,29,3,203
2023-06-07,2,product,38,1,268
2023-06-07,2,product,49,2,63
2023-06-07,3,product,7,3,190
2023-06-07,3,row,9,4,104
2023-06-07,3,product,27,1,84
2023-06-07,4,row,7,4,132
2023-06-07,5,row,16,4,83
2023-06-07,5,row,18,3,173
2023-06-07,5,product,26,4,106
2023-06-07,5,row,32,4,167
2023-06-07,5,product,43,4,123
2023-06-08,1,row,4,1,228
2023-06-08,1,product,21,4,62
2023-06-08,1,product,41,2,76
2023-06-08,2,row,7,2,143
2023-06-08,2,product,9,2,126
2023-06-08,2,row,29,2,148
2023-06-08,3,row,40,1,146
2023-06-08,3,row,45,2,216
2023-06-08,4,row,36,4,98
2023-06-08,4,product,41,4,58
2023-06-08,5,product,5,2,127
2023-06-08,5,row,19,3,105
2023-06-08,5,product,21,2,81
2023-06-08,5,row,26,3,122
2023-06-09,1,product,28,2,102
2023-06-09,1,row,37,4,46
2023-06-09,2,row,28,1,135
2023-06-09,2,row,37,3,73
2023-06-09,3,row,20,1,273
2023-06-09,3,product,24,4,147
2023-06-09,3,product,33,2,94
2023-06-09,3,row,35,4,43
2023-06-09,3,row,43,4,152
2023-06-09,4,row,30,4,104
2023-06-09,4,product,44,3,111
2023-06-09,5,row,23,2,69
2023-06-09,5,row,31,1,154
2023-06-09,5,row,33,2,94
2023-06-10,1,product,2,2,148
2023-06-10,1,product,4,4,139
2023-06-10,2,row,8,3,233
2023-06-10,2,row,16,1,156
2023-06-10,2,row,17,3,58
2023-06-10,3,row,17,1,62
2023-06-10,3,row,21,4,51
2023-06-10,3,row,29,3,197
2023-06-10,3,product,34,3,219
2023-06-10,3,product,38,4,147
2023-06-10,4,product,34,3,181
2023-06-10,5,product,3,4,49
2023-06-10,5,row,31,3,120
2023-06-10,5,row,49,3,66
2023-06-11,1,row,6,1,96
2023-06-11,1,row,13,4,115
2023-06-11,2,product,20,1,206
2023-06-11,2,product,32,1,213
2023-06-11,2,product,33,2,73
2023-06-11,3,product,27,1,69
2023-06-11,3,product,39,1,176
2023-06-11,3,row,48,3,180
2023-06-11,4,row,1,4,116
2023-06-11,4,row,41,1,74
2023-06-11,4,product,48,4,134
2023-06-11,5,product,13,1,189
2023-06-11,5,product,27,3,79
2023-06-11,5,row,35,1,88
2023-06-12,1,row,3,2,60
2023-06-12,1,product,10,3,167
2023-06-12,1,product,14,1,226
2023-06-12,1,row,21,3,90
2023-06-12,1,row,39,3,176
2023-06-12,2,row,7,2,147
2023-06-12,2,row,15,1,264
2023-06-12,2,product,33,3,125
2023-06-12,2,row,36,4,123
2023-06-12,2,product,47,2,144
2023-06-12,3,row,28,2,90
2023-06-12,3,row,34,2,210
2023-06-12,4,product,43,3,178
2023-06-12,5,product,48,4,164
2023-06-13,1,row,14,4,140
2023-06-13,1,row,24,1,178
2023-06-13,1,product,44,3,128
2023-06-13,2,row,24,3,180
2023-06-13,2,row,50,2,92
2023-06-13,3,product,40,2,99
2023-06-13,3,row,41,3,86
2023-06-13,3,row,46,4,115
2023-06-13,4,row,16,4,84
2023-06-13,4,row,18,2,137
2023-06-13,4,row,22,2,133
2023-06-13,4,row,35,3,74
2023-06-13,5,row,20,4,139
2023-06-13,5,product,28,1,146
2023-06-14,1,product,19,2,81
2023-06-14,1,row,21,1,98
2023-06-14,1,row,35,4,50
2023-06-14,1,product,38,3,191
2023-06-14,2,product,13,3,161
2023-06-14,2,product,13,1,178
2023-06-14,2,row,13,2,168
2023-06-14,3,row,2,2,144
2023-06-14,3,row,7,4,160
2023-06-14,3,row,30,4,101
2023-06-14,3,row,39,2,121
2023-06-14,4,product,34,2,205
2023-06-14,4,row,50,2,92
2023-06-14,5,product,32,1,206
2023-06-15,1,row,28,1,117
2023-06-15,1,row,29,1,159
2023-06-15,1,row,34,2,197
2023-06-15,2,product,1,2,143
2023-06-15,2,product,24,1,189
2023-06-15,2,product,34,3,196
2023-06-15,4,row,21,2,64
2023-06-15,5,product,2,4,139
2023-06-15,5,row,7,4,140
2023-06-15,5,row,15,4,191
2023-06-15,5,row,18,4,130
2023-06-15,5,product,30,2,110
2023-06-15,5,row,39,1,208
2023-06-15,5,row,40,2,116
2023-06-16,1,product,15,1,200
2023-06-16,2,row,5,2,117
2023-06-16,2,product,27,2,60
2023-06-16,2,product,40,3,137
2023-06-16,3,row,6,1,88
2023-06-16,3,row,32,4,134
2023-06-16,3,product,34,2,187
2023-06-16,3,row,43,1,166
2023-06-16,4,row,2,3,171
2023-06-16,4,product,6,4,60
2023-06-16,4,product,28,2,114
2023-06-16,4,product,37,4,53
2023-06-16,4,product,45,3,246
2023-06-16,5,product,10,4,127
2023-06-17,1,product,10,2,122
2023-06-17,1,row,22,2,77
2023-06-17,1,row,44,2,103
2023-06-17,1,row,45,1,209
2023-06-17,2,product,8,2,149
2023-06-17,2,product,28,2,65
2023-06-17,2,row,31,1,109
2023-06-17,2,row,31,1,150
2023-06-17,2,row,35,4,58
2023-06-17,3,row,3,4,60
2023-06-17,4,row,7,4,130
2023-06-17,4,product,11,2,131
2023-06-17,4,product,13,3,165
2023-06-17,4,row,33,4,77
2023-06-18,1,row,3,3,76
2023-06-18,1,row,13,2,137
2023-06-18,2,row,4,2,115
2023-06-18,2,row,28,3,102
2023-06-18,2,row,44,2,90
2023-06-18,2,product,45,3,154
2023-06-18,4,product,1,4,115
2023-06-18,4,row,1,2,128
2023-06-18,4,product,8,1,199
2023-06-18,4,product,42,2,55
2023-06-18,4,product,47,4,126
2023-06-18,4,row,47,4,108
2023-06-18,5,product,4,3,173
2023-06-18,5,row,32,3,207
2023-06-19,1,product,38,3,224
2023-06-19,1,product,50,3,104
2023-06-19,2,product,6,1,103
2023-06-19,2,product,44,2,91
2023-06-19,2,row,50,1,103
2023-06-19,3,row,10,1,176
2023-06-19,3,row,15,2,192
2023-06-19,3,product,16,2,100
2023-06-19,3,product,30,3,127
2023-06-19,4,row,10,3,156
2023-06-19,4,product,23,3,91
2023-06-19,5,product,12,3,199
2023-06-19,5,product,13,1,207
2023-06-19,5,product,22,2,86
2023-06-20,1,product,15,3,201
2023-06-20,1,row,47,4,103
2023-06-20,2,product,9,4,116
2023-06-20,2,product,11,4,132
2023-06-20,2,row,48,3,232
2023-06-20,3,row,7,4,137
2023-06-20,3,product,40,3,136
2023-06-20,4,product,4,2,143
2023-06-20,4,product,6,4,66
2023-06-20,4,product,24,3,166
2023-06-20,4,row,31,3,156
2023-06-20,4,product,34,1,272
2023-06-20,4,product,44,4,87
2023-06-20,5,product,50,4,77
2023-06-21,1,row,12,4,110
2023-06-21,1,product,25,1,117
2023-06-21,1,row,40,3,124
2023-06-21,1,product,50,1,126
2023-06-21,2,row,6,4,62
2023-06-21,2,product,17,3,59
2023-06-21,2,row,26,4,88
2023-06-21,2,product,38,3,229
2023-06-21,2,row,45,1,243
2023-06-21,3,row,38,4,164
2023-06-21,4,row,6,2,72
2023-06-21,4,product,15,4,181
2023-06-21,5,row,23,2,63
2023-06-21,5,row,42,1,90
2023-06-22,1,product,38,1,237
2023-06-22,2,product,15,4,186
2023-06-22,3,product,12,3,223
2023-06-22,3,product,18,3,144
2023-06-22,3,product,35,2,61
2023-06-22,3,product,36,1,146
2023-06-22,3,row,46,4,122
2023-06-22,3,row,47,4,132
2023-06-22,4,product,14,3,199
2023-06-22,4,row,20,1,240
2023-06-22,4,row,48,4,152
2023-06-22,5,row,4,2,156
2023-06-22,5,row,33,1,122
2023-06-22,5,product,47,1,194
2023-06-23,1,product,8,3,231
2023-06-23,1,row,13,2,150
2023-06-23,1,product,14,4,184
2023-06-23,1,row,14,4,173
2023-06-23,1,product,48,2,144
2023-06-23,3,product,11,4,142
2023-06-23,3,row,27,1,88
2023-06-23,4,product,39,1,174
2023-06-23,5,product,11,4,153
2023-06-23,5,product,18,1,139
2023-06-23,5,row,29,1,216
2023-06-23,5,row,40,2,110
2023-06-23,5,row,40,2,118
2023-06-23,5,row,49,3,59
2023-06-24,1,row,5,2,107
2023-06-24,1,product,32,4,145
2023-06-24,1,row,37,2,57
2023-06-24,2,product,1,3,176
2023-06-24,2,row,3,4,57
2023-06-24,2,row,8,1,207
2023-06-24,2,product,28,4,92
2023-06-24,2,product,48,1,179
2023-06-24,3,product,31,3,130
2023-06-24,3,row,32,2,115
2023-06-24,4,row,21,3,73
2023-06-24,4,product,36,4,98
2023-06-24,5,product,11,3,227
2023-06-24,5,row,41,4,51
2023-06-25,1,row,12,3,143
2023-06-25,1,product,50,4,54
2023-06-25,2,product,10,3,139
2023-06-25,2,row,17,2,40
2023-06-25,2,product,26,1,103
2023-06-25,2,product,35,1,81
2023-06-25,3,product,6,3,83
2023-06-25,3,product,21,3,70
2023-06-25,4,product,15,4,156
2023-06-25,4,product,35,2,60
2023-06-25,4,row,42,4,42
2023-06-25,5,row,2,4,90
